case_id,customer_id
CC-4197,C12267
CC-4198,C01333
CC-4199,C02695
CC-4200,C05245
CC-4201,C03019
CC-4202,C01119
CC-4203,C01721
CC-4204,C09365
CC-4205,C07995
CC-4206,C04393
CC-4207,C00854
CC-4208,C02809
CC-4209,C07919
CC-4210,C05061
CC-4211,C02851
CC-4212,C07750
CC-4213,C07646
CC-4214,C00750
CC-4215,C09165
CC-4216,C12166
CC-4217,C01596
CC-4218,C07508
CC-4219,C03598
CC-4220,C02231
CC-4221,C03427
CC-4222,C08206
CC-4223,C07855
CC-4224,C06220
CC-4225,C05381
CC-4226,C05996
CC-4227,C07558
CC-4228,C02695
CC-4229,C02716
CC-4230,C01424
CC-4231,C09249
CC-4232,C10137
CC-4233,C08755
CC-4234,C07212
CC-4235,C05467
CC-4236,C01982
CC-4237,C02171
CC-4238,C07118
CC-4239,C11709
CC-4240,C00942
CC-4241,C00066
CC-4242,C07898
CC-4243,C01982
CC-4244,C12885
CC-4245,C12991
CC-4246,C12744
CC-4247,C12966
CC-4248,C04889
CC-4249,C11601
CC-4250,C11413
CC-4251,C04742
CC-4252,C07841
CC-4253,C07204
CC-4254,C00094
CC-4255,C11844
CC-4256,C04812
CC-4257,C07591
CC-4258,C04346
CC-4259,C02404
CC-4260,C07558
CC-4261,C06437
CC-4262,C08945
CC-4263,C04105
CC-4264,C04248
CC-4265,C02000
CC-4266,C09141
CC-4267,C07840
CC-4268,C03999
CC-4269,C07394
CC-4270,C11539
CC-4271,C03066
CC-4272,C00466
CC-4273,C09301
CC-4274,C05423
CC-4275,C01339
CC-4276,C13407
CC-4277,C09933
CC-4278,C01010
CC-4279,C12397
CC-4280,C09274
CC-4281,C08842
CC-4282,C09863
CC-4283,C03095
CC-4284,C11309
CC-4285,C00426
CC-4286,C04072
CC-4287,C03685
CC-4288,C03151
CC-4289,C02000
CC-4290,C09939
CC-4291,C08597
CC-4292,C06950
CC-4293,C00294
CC-4294,C07671
CC-4295,C04840
CC-4296,C08943
CC-4297,C06403
CC-4298,C02716
CC-4299,C02902
CC-4300,C07311
CC-4301,C09791
CC-4302,C07641
CC-4303,C04743
CC-4304,C01138
CC-4305,C05670
CC-4306,C03851
CC-4307,C04125
CC-4308,C09800
CC-4309,C06224
CC-4310,C01525
CC-4311,C09259
CC-4312,C04313
CC-4313,C09238
CC-4314,C08391
CC-4315,C07927
CC-4316,C05554
CC-4317,C08234
CC-4318,C12785
CC-4319,C12258
CC-4320,C03564
CC-4321,C03773
CC-4322,C02883
CC-4323,C02266
CC-4324,C03545
CC-4325,C10568
CC-4326,C06494
CC-4327,C12987
CC-4328,C06942
CC-4329,C00842
CC-4330,C09471
CC-4331,C09363
CC-4332,C04108
CC-4333,C07741
CC-4334,C04046
CC-4335,C11136
CC-4336,C13147
CC-4337,C10957
CC-4338,C10165
CC-4339,C04571
CC-4340,C11919
CC-4341,C01377
CC-4342,C02309
CC-4343,C07981
CC-4344,C05330
CC-4345,C10507
CC-4346,C03140
CC-4347,C04172
CC-4348,C11464
CC-4349,C11031
CC-4350,C12191
CC-4351,C09246
CC-4352,C01525
CC-4353,C00916
CC-4354,C13440
CC-4355,C02231
CC-4356,C07648
CC-4357,C03575
CC-4358,C09354
CC-4359,C00999
CC-4360,C00280
CC-4361,C05957
CC-4362,C05245
CC-4363,C00889
CC-4364,C07073
CC-4365,C11041
CC-4366,C00728
CC-4367,C13036
CC-4368,C10344
CC-4369,C05664
CC-4370,C00105
CC-4371,C02782
CC-4372,C12144
CC-4373,C00792
CC-4374,C07867
CC-4375,C05290
CC-4376,C06988
CC-4377,C06962
CC-4378,C01966
CC-4379,C12166
CC-4380,C01116
CC-4381,C11890
CC-4382,C07925
CC-4383,C03778
CC-4384,C04034
CC-4385,C11906
CC-4386,C04110
CC-4387,C00750
CC-4388,C06437
CC-4389,C09007
CC-4390,C00952
CC-4391,C00773
CC-4392,C08812
CC-4393,C09141
CC-4394,C06630
CC-4395,C07898
CC-4396,C01521
CC-4397,C07602
CC-4398,C08913
CC-4399,C07360
CC-4400,C11945
CC-4401,C01188
CC-4402,C12966
CC-4403,C02545
CC-4404,C01010
CC-4405,C09359
CC-4406,C08024
CC-4407,C03341
CC-4408,C06950
CC-4409,C00942
CC-4410,C11642
CC-4411,C10127
CC-4412,C03363
CC-4413,C12386
CC-4414,C03125
CC-4415,C05996
CC-4416,C08918
CC-4417,C04965
CC-4418,C04024
CC-4419,C03095
CC-4420,C09251
CC-4421,C09804
CC-4422,C11232
CC-4423,C08915
CC-4424,C06147
CC-4425,C09742
CC-4426,C02250
CC-4427,C07390
CC-4428,C11859
CC-4429,C06026
CC-4430,C12730
CC-4431,C06224
CC-4432,C09344
CC-4433,C10350
CC-4434,C11847
CC-4435,C00073
CC-4436,C02354
CC-4437,C05670
CC-4438,C06744
CC-4439,C06279
CC-4440,C10127
CC-4441,C05192
CC-4442,C10129
CC-4443,C00678
CC-4444,C09206
CC-4445,C11889
CC-4446,C03184
CC-4447,C04125
CC-4448,C08206
CC-4449,C10553
CC-4450,C06906
CC-4451,C01935
CC-4452,C01154
CC-4453,C01119
CC-4454,C03218
CC-4455,C09933
CC-4456,C03278
CC-4457,C00978
CC-4458,C09165
CC-4459,C07185
CC-4460,C13389
CC-4461,C01333
CC-4462,C00452
CC-4463,C02513
CC-4464,C01169
CC-4465,C09858
CC-4466,C04984
CC-4467,C07646
CC-4468,C02949
CC-4469,C09241
CC-4470,C03299
CC-4471,C11709
CC-4472,C00294
CC-4473,C00881
CC-4474,C07149
CC-4475,C13191
CC-4476,C04046
CC-4477,C03019
CC-4478,C01002
CC-4479,C05031
CC-4480,C11539
CC-4481,C11852
CC-4482,C02716
CC-4483,C00648
CC-4484,C06942
CC-4485,C13171
CC-4486,C01521
CC-4487,C02131
CC-4488,C11065
CC-4489,C03363
CC-4490,C01138
CC-4491,C12028
CC-4492,C07858
CC-4493,C12144
CC-4494,C01982
CC-4495,C01909
CC-4496,C09800
CC-4497,C05381
CC-4498,C04105
CC-4499,C00329
CC-4500,C09246
CC-4501,C11923
CC-4502,C01721
CC-4503,C11847
CC-4504,C10746
CC-4505,C01618
CC-4506,C02545
CC-4507,C11031
CC-4508,C07981
CC-4509,C03427
CC-4510,C13447
CC-4511,C02320
CC-4512,C03786
CC-4513,C06403
CC-4514,C03527
CC-4515,C04034
CC-4516,C09445
CC-4517,C11464
CC-4518,C01933
CC-4519,C02147
CC-4520,C09471
CC-4521,C05704
CC-4522,C08597
CC-4523,C07741
CC-4524,C07204
CC-4525,C11461
CC-4526,C03542
CC-4527,C07212
CC-4528,C05487
CC-4529,C07119
CC-4530,C13414
CC-4531,C10364
CC-4532,C04812
CC-4533,C11509
CC-4534,C07919
CC-4535,C01040
CC-4536,C03040
CC-4537,C01525
CC-4538,C09363
CC-4539,C07270
CC-4540,C11032
CC-4541,C01109
CC-4542,C02231
CC-4543,C12797
CC-4544,C08943
CC-4545,C02342
CC-4546,C00426
CC-4547,C06744
CC-4548,C09657
CC-4549,C12991
CC-4550,C07867
CC-4551,C07628
CC-4552,C04828
CC-4553,C07531
CC-4554,C11533
CC-4555,C10837
CC-4556,C06899
CC-4557,C04655
CC-4558,C01352
CC-4559,C09149
CC-4560,C04893
CC-4561,C00999
CC-4562,C03411
CC-4563,C03385
CC-4564,C01618
CC-4565,C06130
CC-4566,C08618
CC-4567,C11000
CC-4568,C00803
CC-4569,C07840
CC-4570,C02753
CC-4571,C08635
CC-4572,C13440
CC-4573,C06464
CC-4574,C04965
CC-4575,C12983
CC-4576,C04311
CC-4577,C13167
CC-4578,C07513
CC-4579,C05029
CC-4580,C10344
CC-4581,C07196
CC-4582,C05423
CC-4583,C12961
CC-4584,C12403
CC-4585,C00235
CC-4586,C01138
CC-4587,C00728
CC-4588,C09674
CC-4589,C08391
CC-4590,C12887
CC-4591,C11670
CC-4592,C03676
CC-4593,C02705
CC-4594,C00294
CC-4595,C10320
CC-4596,C11842
CC-4597,C09933
CC-4598,C12028
CC-4599,C09354
CC-4600,C02883
CC-4601,C04889
CC-4602,C12785
CC-4603,C01155
CC-4604,C02000
CC-4605,C06855
CC-4606,C09274
CC-4607,C07212
CC-4608,C02545
CC-4609,C03047
CC-4610,C09791
CC-4611,C11783
CC-4612,C01269
CC-4613,C08840
CC-4614,C12144
CC-4615,C13036
CC-4616,C09742
CC-4617,C05411
CC-4618,C05791
CC-4619,C06026
CC-4620,C11844
CC-4621,C11595
CC-4622,C03399
CC-4623,C12885
CC-4624,C07761
CC-4625,C07646
CC-4626,C11031
CC-4627,C12966
CC-4628,C03738
CC-4629,C03575
CC-4630,C10933
CC-4631,C11543
CC-4632,C06630
CC-4633,C06224
CC-4634,C01116
CC-4635,C02949
CC-4636,C09241
CC-4637,C04196
CC-4638,C05704
CC-4639,C09939
CC-4640,C11227
CC-4641,C02231
CC-4642,C03318
CC-4643,C02445
CC-4644,C11224
CC-4645,C03066
CC-4646,C02902
CC-4647,C03676
CC-4648,C00223
CC-4649,C10559
CC-4650,C06067
CC-4651,C01982
CC-4652,C04196
CC-4653,C07711
CC-4654,C09117
CC-4655,C03125
CC-4656,C08450
CC-4657,C13364
CC-4658,C02147
CC-4659,C00783
CC-4660,C11309
CC-4661,C07855
CC-4662,C00466
CC-4663,C01154
CC-4664,C06438
CC-4665,C04285
CC-4666,C09301
CC-4667,C10955
CC-4668,C11533
CC-4669,C08391
CC-4670,C09445
CC-4671,C04984
CC-4672,C08945
CC-4673,C09823
CC-4674,C03133
CC-4675,C11143
CC-4676,C00329
CC-4677,C07659
CC-4678,C06962
CC-4679,C09216
CC-4680,C01352
CC-4681,C10900
CC-4682,C01765
CC-4683,C10507
CC-4684,C04313
CC-4685,C03213
CC-4686,C05245
CC-4687,C09279
CC-4688,C05029
CC-4689,C12987
CC-4690,C00170
CC-4691,C09246
CC-4692,C07990
CC-4693,C11919
CC-4694,C00889
CC-4695,C09251
CC-4696,C08256
CC-4697,C12923
CC-4698,C06437
CC-4699,C04709
CC-4700,C06855
CC-4701,C04889
CC-4702,C09363
CC-4703,C02809
CC-4704,C07840
CC-4705,C00557
CC-4706,C07508
CC-4707,C05307
CC-4708,C07185
CC-4709,C03851
CC-4710,C05031
CC-4711,C04812
CC-4712,C13440
CC-4713,C03019
CC-4714,C04488
CC-4715,C07185
CC-4716,C06299
CC-4717,C11444
CC-4718,C09246
CC-4719,C06130
CC-4720,C13227
CC-4721,C02354
CC-4722,C10757
CC-4723,C04965
CC-4724,C12680
CC-4725,C01521
CC-4726,C05192
CC-4727,C09064
CC-4728,C01924
CC-4729,C11496
CC-4730,C09165
CC-4731,C11656
CC-4732,C12623
CC-4733,C04386
CC-4734,C03411
CC-4735,C03575
CC-4736,C06541
CC-4737,C02250
CC-4738,C06903
CC-4739,C05320
CC-4740,C06940
CC-4741,C03299
CC-4742,C05636
CC-4743,C11923
CC-4744,C01966
CC-4745,C12966
CC-4746,C06515
CC-4747,C02000
CC-4748,C12446
CC-4749,C09742
CC-4750,C06768
CC-4751,C06121
CC-4752,C02910
CC-4753,C02487
CC-4754,C08918
CC-4755,C06657
CC-4756,C08597
CC-4757,C03542
CC-4758,C10127
CC-4759,C03412
CC-4760,C05551
CC-4761,C00426
CC-4762,C09241
CC-4763,C02716
CC-4764,C07648
CC-4765,C13407
CC-4766,C06663
CC-4767,C07855
CC-4768,C06744
CC-4769,C10585
CC-4770,C12397
CC-4771,C12897
CC-4772,C05381
CC-4773,C11000
CC-4774,C04034
CC-4775,C03575
CC-4776,C13001
CC-4777,C06630
CC-4778,C10492
CC-4779,C09735
CC-4780,C06464
CC-4781,C07196
CC-4782,C01119
CC-4783,C01983
CC-4784,C09791
CC-4785,C07547
CC-4786,C12094
CC-4787,C09933
CC-4788,C10837
CC-4789,C05770
CC-4790,C00406
CC-4791,C07847
CC-4792,C11041
CC-4793,C00405
CC-4794,C07212
CC-4795,C09165
CC-4796,C11709
CC-4797,C00329
CC-4798,C02740
CC-4799,C02618
CC-4800,C04597
CC-4801,C12028
CC-4802,C03095
CC-4803,C11464
CC-4804,C01155
CC-4805,C12744
CC-4806,C06437
CC-4807,C06962
CC-4808,C10193
CC-4809,C08842
CC-4810,C13273
CC-4811,C08269
CC-4812,C12680
CC-4813,C04863
CC-4814,C05739
CC-4815,C03773
CC-4816,C07646
CC-4817,C11539
CC-4818,C11090
CC-4819,C13171
CC-4820,C04108
CC-4821,C12199
CC-4822,C01521
CC-4823,C02851
CC-4824,C07867
CC-4825,C01525
CC-4826,C00854
CC-4827,C03786
CC-4828,C02309
CC-4829,C04248
CC-4830,C03449
CC-4831,C11444
CC-4832,C11509
CC-4833,C11783
CC-4834,C09470
CC-4835,C01116
CC-4836,C11951
CC-4837,C13364
CC-4838,C12885
CC-4839,C07096
CC-4840,C02147
CC-4841,C09354
CC-4842,C09301
CC-4843,C06438
CC-4844,C06962
CC-4845,C07638
CC-4846,C11844
CC-4847,C10955
CC-4848,C11294
CC-4849,C06630
CC-4850,C05307
CC-4851,C03019
CC-4852,C05690
CC-4853,C05320
CC-4854,C00952
CC-4855,C11847
CC-4856,C00294
CC-4857,C09364
CC-4858,C09071
CC-4859,C12982
CC-4860,C01138
CC-4861,C09981
CC-4862,C11461
CC-4863,C07602
CC-4864,C08945
CC-4865,C05423
CC-4866,C12267
CC-4867,C10935
CC-4868,C02321
CC-4869,C07729
CC-4870,C12797
CC-4871,C13147
CC-4872,C08143
CC-4873,C07256
CC-4874,C04352
CC-4875,C07944
CC-4876,C11224
CC-4877,C03218
CC-4878,C08489
CC-4879,C11597
CC-4880,C04597
CC-4881,C07690
CC-4882,C07241
CC-4883,C01719
CC-4884,C08918
CC-4885,C02968
CC-4886,C06744
CC-4887,C10127
CC-4888,C05509
CC-4889,C00780
CC-4890,C12975
CC-4891,C03299
CC-4892,C00329
CC-4893,C07870
CC-4894,C12967
CC-4895,C02231
CC-4896,C12018
CC-4897,C09165
CC-4898,C06898
CC-4899,C10957
CC-4900,C07919
CC-4901,C09800
CC-4902,C00854
CC-4903,C07212
CC-4904,C06224
CC-4905,C00373
CC-4906,C12094
CC-4907,C04505
CC-4908,C01727
CC-4909,C01855
CC-4910,C06464
CC-4911,C07518
CC-4912,C05704
CC-4913,C09742
CC-4914,C02502
CC-4915,C10285
CC-4916,C07612
CC-4917,C06663
CC-4918,C03727
CC-4919,C10957
CC-4920,C01155
CC-4921,C12166
CC-4922,C06598
CC-4923,C10852
CC-4924,C01924
CC-4925,C05731
CC-4926,C12005
CC-4927,C05245
CC-4928,C08741
CC-4929,C07508
CC-4930,C03066
CC-4931,C11011
CC-4932,C03992
CC-4933,C09241
CC-4934,C06840
CC-4935,C00768
CC-4936,C00294
CC-4937,C10837
CC-4938,C01909
CC-4939,C13058
CC-4940,C03738
CC-4941,C13364
CC-4942,C02354
CC-4943,C11444
CC-4944,C02147
CC-4945,C04346
CC-4946,C02702
CC-4947,C09445
CC-4948,C06903
CC-4949,C12961
CC-4950,C04034
CC-4951,C11847
CC-4952,C10193
CC-4953,C06630
CC-4954,C01063
CC-4955,C06299
CC-4956,C01521
CC-4957,C08623
CC-4958,C02181
CC-4959,C04812
CC-4960,C13048
CC-4961,C11019
CC-4962,C07073
CC-4963,C09454
CC-4964,C00750
CC-4965,C08334
CC-4966,C03933
CC-4967,C07902
CC-4968,C00768
CC-4969,C01434
CC-4970,C02536
CC-4971,C00885
CC-4972,C11919
CC-4973,C03218
CC-4974,C10683
CC-4975,C01765
CC-4976,C01966
CC-4977,C08391
CC-4978,C10496
CC-4979,C01002
CC-4980,C12966
CC-4981,C09939
CC-4982,C05031
CC-4983,C01890
CC-4984,C11597
CC-4985,C13447
CC-4986,C01799
CC-4987,C07220
CC-4988,C03277
CC-4989,C05766
CC-4990,C07858
CC-4991,C05307
CC-4992,C06940
CC-4993,C09206
CC-4994,C08905
CC-4995,C02515
CC-4996,C05625
CC-4997,C11031
CC-4998,C01982
CC-4999,C03598
CC-5000,C08597
CC-5001,C00227
CC-5002,C00942
CC-5003,C12517
CC-5004,C03080
CC-5005,C02456
CC-5006,C01562
CC-5007,C00969
CC-5008,C01801
CC-5009,C03019
CC-5010,C13171
CC-5011,C00509
CC-5012,C02147
CC-5013,C03851
CC-5014,C00426
CC-5015,C07204
CC-5016,C10866
CC-5017,C09855
CC-5018,C02089
CC-5019,C06403
CC-5020,C05560
CC-5021,C12942
CC-5022,C13076
CC-5023,C02341
CC-5024,C05551
CC-5025,C09876
CC-5026,C07987
CC-5027,C11509
CC-5028,C06426
CC-5029,C09657
CC-5030,C07171
CC-5031,C12681
CC-5032,C11539
CC-5033,C12645
CC-5034,C13036
CC-5035,C09998
CC-5036,C08338
CC-5037,C01104
CC-5038,C12258
CC-5039,C08847
CC-5040,C04034
CC-5041,C01119
CC-5042,C03095
CC-5043,C04644
CC-5044,C12987
CC-5045,C10523
CC-5046,C07518
CC-5047,C08833
CC-5048,C09170
CC-5049,C05530
CC-5050,C07686
CC-5051,C11201
CC-5052,C04861
CC-5053,C09283
CC-5054,C02716
CC-5055,C11945
CC-5056,C08913
CC-5057,C10837
CC-5058,C07612
CC-5059,C07729
CC-5060,C11522
CC-5061,C09165
CC-5062,C02263
CC-5063,C11031
CC-5064,C02782
CC-5065,C13060
CC-5066,C06084
CC-5067,C11762
CC-5068,C09918
CC-5069,C00170
CC-5070,C13349
CC-5071,C07185
CC-5072,C04352
CC-5073,C06906
CC-5074,C09735
CC-5075,C04597
CC-5076,C06840
CC-5077,C05690
CC-5078,C01393
CC-5079,C01525
CC-5080,C13172
CC-5081,C09500
CC-5082,C10585
CC-5083,C01654
CC-5084,C09873
CC-5085,C02545
CC-5086,C10016
CC-5087,C08348
CC-5088,C04386
CC-5089,C09363
CC-5090,C07867
CC-5091,C07212
CC-5092,C09933
CC-5093,C11595
CC-5094,C12897
CC-5095,C08610
CC-5096,C03345
CC-5097,C10127
CC-5098,C09981
CC-5099,C02147
CC-5100,C09883
CC-5101,C04196
CC-5102,C06899
CC-5103,C10890
CC-5104,C01521
CC-5105,C11309
CC-5106,C04965
CC-5107,C11227
CC-5108,C01982
CC-5109,C12028
CC-5110,C00978
CC-5111,C05704
CC-5112,C10843
CC-5113,C06658
CC-5114,C07523
CC-5115,C03394
CC-5116,C02231
CC-5117,C11743
CC-5118,C06630
CC-5119,C03278
CC-5120,C12193
CC-5121,C05245
CC-5122,C00294
CC-5123,C12982
CC-5124,C03040
CC-5125,C11859
CC-5126,C05192
CC-5127,C04828
CC-5128,C06962
CC-5129,C04844
CC-5130,C11844
CC-5131,C03341
CC-5132,C08540
CC-5133,C02573
CC-5134,C04903
CC-5135,C05125
CC-5136,C00849
CC-5137,C07149
CC-5138,C03019
CC-5139,C01155
CC-5140,C11847
CC-5141,C11335
CC-5142,C11844
CC-5143,C10644
CC-5144,C04248
CC-5145,C12797
CC-5146,C10760
CC-5147,C00450
CC-5148,C01618
CC-5149,C03786
CC-5150,C05560
CC-5151,C07847
CC-5152,C02250
CC-5153,C02502
CC-5154,C04285
CC-5155,C04108
CC-5156,C07858
CC-5157,C09246
CC-5158,C08269
CC-5159,C08945
CC-5160,C01333
CC-5161,C11730
CC-5162,C08269
CC-5163,C07513
CC-5164,C07360
CC-5165,C09073
CC-5166,C11104
CC-5167,C09206
CC-5168,C07981
CC-5169,C01026
CC-5170,C05551
CC-5171,C04597
CC-5172,C04230
CC-5173,C09026
CC-5174,C12646
CC-5175,C07936
CC-5176,C02147
CC-5177,C03676
CC-5178,C12991
CC-5179,C02393
CC-5180,C11275
CC-5181,C11204
CC-5182,C01935
CC-5183,C06903
CC-5184,C10344
CC-5185,C09354
CC-5186,C13465
CC-5187,C08962
CC-5188,C00071
CC-5189,C11543
CC-5190,C09241
CC-5191,C09251
CC-5192,C03575
CC-5193,C05903
CC-5194,C04571
CC-5195,C11709
CC-5196,C09170
CC-5197,C00583
CC-5198,C12028
CC-5199,C09868
CC-5200,C07750
CC-5201,C01254
CC-5202,C06663
CC-5203,C06026
CC-5204,C06084
CC-5205,C10270
CC-5206,C13521
CC-5207,C02897
CC-5208,C07391
CC-5209,C12987
CC-5210,C00405
CC-5211,C07944
CC-5212,C12111
CC-5213,C08450
CC-5214,C03549
CC-5215,C11597
CC-5216,C11249
CC-5217,C02180
CC-5218,C09800
CC-5219,C06464
CC-5220,C13058
CC-5221,C11309
CC-5222,C01154
CC-5223,C03218
CC-5224,C10936
CC-5225,C12397
CC-5226,C00426
CC-5227,C09735
CC-5228,C10052
CC-5229,C12418
CC-5230,C07212
CC-5231,C03237
CC-5232,C12961
CC-5233,C12785
CC-5234,C01109
CC-5235,C09939
CC-5236,C07605
CC-5237,C02116
CC-5238,C09287
CC-5239,C10957
CC-5240,C13086
CC-5241,C06658
CC-5242,C06991
CC-5243,C01138
CC-5244,C08597
CC-5245,C05029
CC-5246,C05902
CC-5247,C05636
CC-5248,C06224
CC-5249,C04446
CC-5250,C00942
CC-5251,C05268
CC-5252,C00992
CC-5253,C09171
CC-5254,C03856
CC-5255,C02782
CC-5256,C02910
CC-5257,C04984
CC-5258,C05289
CC-5259,C04105
CC-5260,C11031
CC-5261,C12690
CC-5262,C12972
CC-5263,C07741
CC-5264,C00094
CC-5265,C06598
CC-5266,C06630
CC-5267,C11844
CC-5268,C08355
CC-5269,C02000
CC-5270,C01744
CC-5271,C03779
CC-5272,C07204
CC-5273,C02618
CC-5274,C09354
CC-5275,C06190
CC-5276,C09246
CC-5277,C11787
CC-5278,C12966
CC-5279,C10507
CC-5280,C00768
CC-5281,C01812
CC-5282,C05996
CC-5283,C13227
CC-5284,C00942
CC-5285,C11444
CC-5286,C13147
CC-5287,C09900
CC-5288,C04386
CC-5289,C05611
CC-5290,C06851
CC-5291,C06130
CC-5292,C07862
CC-5293,C00329
CC-5294,C06708
CC-5295,C05664
CC-5296,C08755
CC-5297,C03575
CC-5298,C04849
CC-5299,C06469
CC-5300,C02147
CC-5301,C05530
CC-5302,C06906
CC-5303,C06818
CC-5304,C07220
CC-5305,C05560
CC-5306,C01002
CC-5307,C11750
CC-5308,C13354
CC-5309,C07711
CC-5310,C08628
CC-5311,C09657
CC-5312,C08635
CC-5313,C01116
CC-5314,C04346
CC-5315,C13349
CC-5316,C03218
CC-5317,C03851
CC-5318,C06940
CC-5319,C00728
CC-5320,C06903
CC-5321,C10760
CC-5322,C12028
CC-5323,C02502
CC-5324,C09657
CC-5325,C13052
CC-5326,C10320
CC-5327,C08761
CC-5328,C08391
CC-5329,C07194
CC-5330,C03437
CC-5331,C02147
CC-5332,C01521
CC-5333,C11642
CC-5334,C07973
CC-5335,C11522
CC-5336,C00834
CC-5337,C05704
CC-5338,C05961
CC-5339,C07562
CC-5340,C12092
CC-5341,C05423
CC-5342,C11496
CC-5343,C02321
CC-5344,C09642
CC-5345,C02975
CC-5346,C04261
CC-5347,C03095
CC-5348,C09663
CC-5349,C04046
CC-5350,C05678
CC-5351,C08989
CC-5352,C09354
CC-5353,C08450
CC-5354,C12961
CC-5355,C11709
CC-5356,C09500
CC-5357,C06598
CC-5358,C12336
CC-5359,C09149
CC-5360,C09165
CC-5361,C00557
CC-5362,C02008
CC-5363,C00854
CC-5364,C04965
CC-5365,C00989
CC-5366,C13447
CC-5367,C01755
CC-5368,C09708
CC-5369,C12966
CC-5370,C05381
CC-5371,C09221
CC-5372,C11625
CC-5373,C10139
CC-5374,C07632
CC-5375,C05793
CC-5376,C06886
CC-5377,C05248
CC-5378,C05081
CC-5379,C06220
CC-5380,C00071
CC-5381,C06147
CC-5382,C04655
CC-5383,C03786
CC-5384,C02780
CC-5385,C12987
CC-5386,C08363
CC-5387,C01966
CC-5388,C10114
CC-5389,C01109
CC-5390,C06764
CC-5391,C06962
CC-5392,C05654
CC-5393,C04248
CC-5394,C02716
CC-5395,C10349
CC-5396,C13429
CC-5397,C00693
CC-5398,C06130
CC-5399,C11787
CC-5400,C11597
CC-5401,C07196
CC-5402,C04096
CC-5403,C11866
CC-5404,C11595
CC-5405,C12111
CC-5406,C03778
CC-5407,C12470
CC-5408,C03218
CC-5409,C09424
CC-5410,C04108
CC-5411,C10712
CC-5412,C01040
CC-5413,C13328
CC-5414,C06988
CC-5415,C06464
CC-5416,C12028
CC-5417,C01525
CC-5418,C09800
CC-5419,C07212
CC-5420,C06903
CC-5421,C11844
CC-5422,C09997
CC-5423,C11656
CC-5424,C11265
CC-5425,C01119
CC-5426,C07944
CC-5427,C09471
CC-5428,C13478
CC-5429,C04285
CC-5430,C06224
CC-5431,C00750
CC-5432,C06630
CC-5433,C03341
CC-5434,C04034
CC-5435,C12283
CC-5436,C12525
CC-5437,C12094
CC-5438,C04828
CC-5439,C00426
CC-5440,C09094
CC-5441,C02354
CC-5442,C03019
CC-5443,C02502
CC-5444,C12057
CC-5445,C02000
CC-5446,C08412
CC-5447,C10837
CC-5448,C05530
CC-5449,C10855
CC-5450,C07437
CC-5451,C03095
CC-5452,C00998
CC-5453,C01154
CC-5454,C10862
CC-5455,C09873
CC-5456,C01934
CC-5457,C06708
CC-5458,C09068
CC-5459,C06130
CC-5460,C09445
CC-5461,C00294
CC-5462,C12865
CC-5463,C02342
CC-5464,C02902
CC-5465,C08755
CC-5466,C10507
CC-5467,C00728
CC-5468,C04556
CC-5469,C09241
CC-5470,C13440
CC-5471,C06598
CC-5472,C09779
CC-5473,C10127
CC-5474,C06906
CC-5475,C07518
CC-5476,C00605
CC-5477,C03278
CC-5478,C07648
CC-5479,C11709
CC-5480,C09165
CC-5481,C07466
CC-5482,C09354
CC-5483,C02250
CC-5484,C00583
CC-5485,C11204
CC-5486,C10320
CC-5487,C04665
CC-5488,C03575
CC-5489,C06962
CC-5490,C08945
CC-5491,C11807
CC-5492,C09442
CC-5493,C07220
CC-5494,C09365
CC-5495,C12690
CC-5496,C00452
CC-5497,C09119
CC-5498,C03047
CC-5499,C12028
CC-5500,C12397
CC-5501,C12136
CC-5502,C11543
CC-5503,C09855
CC-5504,C06215
CC-5505,C11000
CC-5506,C04132
CC-5507,C06942
CC-5508,C02332
CC-5509,C12166
CC-5510,C03645
CC-5511,C10114
CC-5512,C01828
CC-5513,C06464
CC-5514,C08363
CC-5515,C07204
CC-5516,C00768
CC-5517,C08635
CC-5518,C13190
CC-5519,C04386
CC-5520,C06899
CC-5521,C09933
CC-5522,C07858
CC-5523,C04352
CC-5524,C02702
CC-5525,C05307
CC-5526,C13364
CC-5527,C10979
CC-5528,C08226
CC-5529,C12987
CC-5530,C04172
CC-5531,C11702
CC-5532,C07212
CC-5533,C07247
CC-5534,C08746
CC-5535,C06663
CC-5536,C08962
CC-5537,C13064
CC-5538,C05062
CC-5539,C07508
CC-5540,C03256
CC-5541,C04597
CC-5542,C10760
CC-5543,C01119
CC-5544,C06764
CC-5545,C08989
CC-5546,C12103
CC-5547,C02573
CC-5548,C13454
CC-5549,C10644
CC-5550,C00866
CC-5551,C03200
CC-5552,C11597
CC-5553,C00426
CC-5554,C06903
CC-5555,C11852
CC-5556,C08761
CC-5557,C07612
CC-5558,C02354
CC-5559,C01109
CC-5560,C08528
CC-5561,C11690
CC-5562,C05551
CC-5563,C09454
CC-5564,C06185
CC-5565,C03474
