TransactionID,id_01,id_02,id_03,id_04,id_05,id_06,id_12,id_13,id_14,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo
3383847,0.0,89467.0,,,0.0,0.0,NotFound,,-300.0,iOS 11.2.6,mobile safari generic,32.0,1334x750,match_status:1,T,F,T,T,mobile,iOS Device
3386823,-5.0,219608.0,0.0,0.0,1.0,0.0,NotFound,19.0,,,chrome 65.0 for android,,,,F,F,T,F,mobile,SM-G610M Build/MMB29K
3398897,-5.0,36344.0,,,0.0,0.0,NotFound,52.0,-300.0,Windows 10,firefox 59.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3398865,-5.0,457.0,0.0,0.0,0.0,0.0,Found,52.0,-300.0,Windows 10,chrome 65.0,24.0,1360x768,match_status:2,T,F,T,T,desktop,Windows
3398875,-5.0,986414.0,,,2.0,-33.0,NotFound,19.0,,,chrome 65.0 for android,,,,F,F,T,F,mobile,Moto G Play Build/MPIS24.241-15.3-7
3395889,-5.0,37200.0,,,0.0,0.0,Found,52.0,-300.0,Windows 8.1,chrome 65.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3386813,-5.0,352191.0,0.0,0.0,0.0,-31.0,NotFound,19.0,,,other,,,,F,F,T,F,mobile,Lenovo-A6020l36 Build/LMY47V
3389846,-5.0,133695.0,,,-4.0,-4.0,NotFound,52.0,-300.0,Windows 10,chrome 65.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3386822,-5.0,212337.0,0.0,0.0,7.0,0.0,NotFound,19.0,,,chrome 65.0 for android,,,,F,F,T,F,mobile,SM-G610M Build/MMB29K
3389863,-10.0,660588.0,,,-6.0,-6.0,NotFound,19.0,,,mobile safari generic,,,,F,F,T,F,mobile,
3389852,-15.0,,,,,,NotFound,20.0,,,,,,,,,,,,
3386819,-10.0,290600.0,0.0,0.0,5.0,0.0,NotFound,19.0,,,chrome 65.0 for android,,,,F,F,T,F,mobile,SM-G610M Build/MMB29K
3386850,-15.0,438654.0,,,,,NotFound,52.0,,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3392850,-20.0,676260.0,,,0.0,0.0,NotFound,19.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3386865,-20.0,412621.0,,,-4.0,-24.0,NotFound,19.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3389898,-15.0,,,,,,NotFound,20.0,,,,,,,,,,,,
3389888,-15.0,,,,,,NotFound,43.0,,,,,,,,,,,,
3392874,-15.0,,,,,,NotFound,43.0,,,,,,,,,,,,
3398924,-20.0,478644.0,,,0.0,0.0,NotFound,52.0,,,chrome 65.0,,,,F,F,T,F,desktop,
3392864,-5.0,127799.0,,,1.0,-32.0,NotFound,19.0,,,chrome 61.0 for android,,,,F,F,T,F,mobile,LG-X230 Build/MRA58K
3389894,-5.0,190201.0,0.0,0.0,0.0,-6.0,NotFound,52.0,,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3389879,-5.0,375777.0,0.0,0.0,0.0,0.0,NotFound,19.0,,,chrome generic,,,,F,F,T,F,desktop,Moto Z (2
3389901,-20.0,234291.0,0.0,0.0,0.0,0.0,NotFound,52.0,,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3386881,-5.0,362075.0,,,0.0,0.0,NotFound,19.0,,,chrome 65.0 for android,,,,F,F,T,F,mobile,Moto G Play Build/MPIS24.241-15.3-7
3392865,-5.0,233959.0,,,0.0,0.0,NotFound,52.0,,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3398937,-5.0,300509.0,,,0.0,-9.0,NotFound,19.0,,,chrome generic,,,,F,F,T,F,desktop,Moto G (4) Build/NPJS25.93-14-10
3386862,-5.0,239915.0,0.0,0.0,0.0,0.0,NotFound,52.0,,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3386871,-5.0,71892.0,0.0,0.0,0.0,0.0,NotFound,52.0,,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3386877,-20.0,300584.0,,,0.0,0.0,NotFound,19.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3386876,-20.0,378011.0,,,0.0,0.0,NotFound,19.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3395947,-5.0,461421.0,,,-2.0,-18.0,NotFound,19.0,,,chrome 61.0 for android,,,,F,F,T,F,mobile,SM-G532M Build/MMB29T
3386879,-20.0,471358.0,,,0.0,0.0,NotFound,19.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3389909,-5.0,132971.0,,,0.0,-22.0,NotFound,19.0,-360.0,iOS 11.2.6,mobile safari generic,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
3389897,-5.0,79864.0,0.0,0.0,0.0,-22.0,Found,19.0,-360.0,iOS 11.2.6,mobile safari generic,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
3389900,-5.0,48535.0,0.0,0.0,1.0,-22.0,Found,19.0,-360.0,iOS 11.2.6,mobile safari generic,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
3392877,-5.0,431041.0,,,7.0,-35.0,NotFound,19.0,,,firefox,,,,F,F,T,F,mobile,rv:59.0
3389904,-5.0,101055.0,,,2.0,-22.0,Found,19.0,-360.0,iOS 11.2.6,mobile safari generic,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
3392875,-5.0,190798.0,0.0,0.0,0.0,0.0,NotFound,19.0,,,chrome 65.0 for android,,,,F,F,T,F,mobile,VS5012 Build/NRD90M
3395953,-5.0,281843.0,0.0,0.0,0.0,0.0,NotFound,19.0,,,chrome 65.0 for android,,,,F,F,T,F,mobile,VS5012 Build/NRD90M
3386898,-5.0,924648.0,,,0.0,0.0,NotFound,19.0,,,chrome 65.0 for android,,,,F,F,T,F,mobile,SM-A530F Build/NMF26X
3401961,-10.0,343659.0,0.0,0.0,0.0,0.0,NotFound,19.0,,,chrome 65.0 for android,,,,F,F,T,F,mobile,VS5012 Build/NRD90M
3398946,-25.0,580.0,0.0,0.0,-3.0,-100.0,Found,11.0,-300.0,Android,chrome 63.0,32.0,2560x1440,match_status:2,T,F,T,T,mobile,
3401972,-5.0,224461.0,,,0.0,0.0,NotFound,19.0,,,chrome generic,,,,F,F,T,F,desktop,Moto E (4) Plus Build/NMA26.42-69
3386908,-10.0,701340.0,,,18.0,-100.0,NotFound,19.0,,,chrome 65.0 for android,,,,F,F,T,F,mobile,MotoG3
3398957,-5.0,432418.0,,,0.0,0.0,NotFound,52.0,,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3383949,-90.0,98109.0,,,5.0,0.0,NotFound,19.0,-300.0,iOS 11.2.6,mobile safari generic,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
3395955,-5.0,84499.0,,,8.0,0.0,NotFound,52.0,,,firefox 59.0,,,,F,F,T,F,desktop,Windows
3398968,-10.0,221157.0,,,4.0,-4.0,NotFound,52.0,,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3401980,-50.0,278346.0,0.0,0.0,0.0,0.0,NotFound,19.0,,,chrome 65.0 for android,,,,F,F,T,F,mobile,SM-G920P Build/NRD90M
3395967,-5.0,182488.0,,,0.0,0.0,NotFound,52.0,,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3392894,-10.0,487353.0,0.0,0.0,0.0,-29.0,NotFound,19.0,,,chrome 65.0 for android,,,,F,F,T,F,mobile,LG-M700 Build/NMF26X
3386905,-5.0,222910.0,,,1.0,0.0,NotFound,52.0,,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3386915,-20.0,418996.0,,,0.0,-1.0,NotFound,19.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3386907,-20.0,503840.0,,,0.0,-1.0,NotFound,19.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3392902,-15.0,221576.0,0.0,0.0,0.0,-29.0,NotFound,19.0,,,chrome 65.0 for android,,,,F,F,T,F,mobile,LG-M700 Build/NMF26X
3386912,-5.0,148334.0,,,0.0,0.0,NotFound,52.0,,,firefox 59.0,,,,F,F,T,F,desktop,Windows
3392903,-15.0,258729.0,0.0,0.0,0.0,-29.0,NotFound,19.0,,,chrome 65.0 for android,,,,F,F,T,F,mobile,LG-M700 Build/NMF26X
3392904,-25.0,322802.0,0.0,0.0,0.0,-29.0,NotFound,19.0,,,chrome 65.0 for android,,,,F,F,T,F,mobile,LG-M700 Build/NMF26X
3392912,-25.0,430284.0,0.0,0.0,0.0,-29.0,NotFound,19.0,,,chrome 65.0 for android,,,,F,F,T,F,mobile,LG-M700 Build/NMF26X
3386926,-100.0,569499.0,0.0,0.0,0.0,-29.0,NotFound,19.0,,,chrome 65.0 for android,,,,F,F,T,F,mobile,LG-M700 Build/NMF26X
3398969,-5.0,66918.0,,,0.0,0.0,NotFound,52.0,,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3398986,-5.0,230157.0,0.0,0.0,0.0,0.0,NotFound,52.0,,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3386923,-5.0,274553.0,,,0.0,0.0,NotFound,19.0,,,chrome 65.0 for android,,,,F,F,T,F,mobile,Moto X Play Build/NPD26.48-24-1
3386941,-35.0,220388.0,,,0.0,-1.0,NotFound,62.0,,,chrome 65.0,,,,F,F,F,F,desktop,Windows
3402020,-5.0,224952.0,,,2.0,-27.0,NotFound,19.0,,,mobile safari generic,,,,F,F,T,F,mobile,
3402010,-5.0,122355.0,,,0.0,0.0,NotFound,52.0,,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3386939,-20.0,134985.0,,,0.0,-1.0,NotFound,19.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3386948,-20.0,198282.0,,,0.0,-1.0,NotFound,19.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3402037,-5.0,296243.0,0.0,0.0,0.0,0.0,NotFound,19.0,,,mobile safari generic,,,,F,F,T,F,mobile,
3402022,-5.0,377203.0,0.0,0.0,0.0,0.0,NotFound,19.0,,,mobile safari generic,,,,F,F,T,F,mobile,
3386945,-5.0,384227.0,,,0.0,0.0,NotFound,52.0,,,chrome 65.0,,,,F,F,T,F,desktop,
3392928,-5.0,611666.0,,,0.0,0.0,NotFound,19.0,,,chrome 65.0 for android,,,,F,F,T,F,mobile,LG-M400 Build/NRD90U
3395987,-10.0,353628.0,0.0,0.0,0.0,0.0,NotFound,52.0,,,edge 16.0,,,,F,F,T,F,desktop,Windows
3402030,-20.0,149621.0,,,3.0,-1.0,NotFound,19.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3395991,-10.0,142142.0,0.0,0.0,0.0,0.0,NotFound,52.0,,,edge 16.0,,,,F,F,T,F,desktop,Windows
3402039,-35.0,229844.0,,,0.0,0.0,NotFound,62.0,,,chrome 65.0,,,,F,F,F,F,desktop,Windows
3399007,-10.0,234003.0,0.0,0.0,0.0,-11.0,NotFound,52.0,,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3395995,-20.0,239770.0,,,0.0,0.0,NotFound,19.0,,,android webview 4.0,,,,F,F,F,F,mobile,
3395992,-5.0,368001.0,,,6.0,-10.0,NotFound,19.0,,,chrome,,,,F,F,T,F,desktop,Y635-L03 Build/HuaweiY635-L03
3389965,-20.0,157314.0,,,,,NotFound,51.0,120.0,Android 7.0,chrome 62.0 for android,32.0,1280x720,match_status:2,T,F,T,T,mobile,SM-J530F Build/NRD90M
3396003,-20.0,176348.0,,,12.0,-20.0,NotFound,19.0,,,android webview 4.0,,,,F,F,F,F,mobile,
3396006,-20.0,180384.0,,,3.0,-22.0,NotFound,19.0,,,android webview 4.0,,,,F,F,F,F,mobile,SM-G935F Build/NRD90M
3396011,-20.0,225344.0,,,7.0,-10.0,NotFound,19.0,,,android webview 4.0,,,,F,F,F,F,mobile,
3396017,-20.0,238814.0,,,-3.0,-16.0,NotFound,19.0,,,android webview 4.0,,,,F,F,F,F,mobile,
3399037,-50.0,384248.0,0.0,0.0,11.0,-100.0,NotFound,19.0,,,chrome 63.0 for android,,,,F,F,T,F,mobile,SM-J327T1 Build/NRD90M
3399034,-50.0,581504.0,0.0,0.0,11.0,-100.0,NotFound,19.0,,,chrome 63.0 for android,,,,F,F,T,F,mobile,SM-J327T1 Build/NRD90M
3384027,0.0,130518.0,,,16.0,-40.0,NotFound,,-480.0,Android 7.0,samsung browser 6.4,32.0,1280x720,match_status:2,T,F,T,T,mobile,SAMSUNG SM-J327T1 Build/NRD90M
3384033,0.0,68733.0,0.0,0.0,16.0,-40.0,Found,,-480.0,Android 7.0,samsung browser 6.4,32.0,1280x720,match_status:2,T,F,T,T,mobile,SAMSUNG SM-J327T1 Build/NRD90M
3384028,0.0,42192.0,0.0,0.0,18.0,-40.0,Found,,-480.0,Android 7.0,samsung browser 6.4,32.0,1280x720,match_status:2,T,F,T,T,mobile,SAMSUNG SM-J327T1 Build/NRD90M
3389996,-5.0,195613.0,0.0,0.0,0.0,0.0,NotFound,52.0,60.0,,chrome 49.0,,,,F,T,T,F,desktop,
3384026,0.0,46247.0,0.0,0.0,16.0,-40.0,Found,,-480.0,Android 7.0,samsung browser 6.4,32.0,1280x720,match_status:2,T,F,T,T,mobile,SAMSUNG SM-J327T1 Build/NRD90M
3387006,-5.0,158825.0,0.0,0.0,0.0,0.0,NotFound,19.0,,,chrome 64.0,,,,F,F,T,F,desktop,
3384030,-10.0,127742.0,,,0.0,0.0,NotFound,52.0,-360.0,,ie 11.0 for desktop,,,,F,T,T,F,desktop,Trident/7.0
3399051,-5.0,80261.0,0.0,0.0,0.0,0.0,NotFound,52.0,-360.0,,ie 11.0 for desktop,,,,F,T,T,F,desktop,Trident/7.0
3396035,-5.0,96308.0,0.0,0.0,0.0,0.0,NotFound,52.0,-360.0,,ie 11.0 for desktop,,,,F,T,T,F,desktop,Trident/7.0
3396033,-5.0,101175.0,0.0,0.0,0.0,0.0,NotFound,52.0,-360.0,,ie 11.0 for desktop,,,,F,T,T,F,desktop,Trident/7.0
3396041,-10.0,68389.0,0.0,0.0,0.0,0.0,NotFound,52.0,-360.0,,ie 11.0 for desktop,,,,F,T,T,F,desktop,Trident/7.0
3399059,-10.0,52639.0,0.0,0.0,0.0,0.0,NotFound,52.0,-360.0,,ie 11.0 for desktop,,,,F,T,T,F,desktop,Trident/7.0
3392991,-5.0,287379.0,,,0.0,0.0,NotFound,52.0,-300.0,Windows 7,chrome 65.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3396055,-60.0,315601.0,,,0.0,0.0,NotFound,19.0,,,chrome 62.0 for android,,,,F,F,T,F,mobile,PRA-LX3 Build/HUAWEIPRA-LX3
3387023,-35.0,464603.0,,,-1.0,-19.0,NotFound,19.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3387036,-20.0,191652.0,,,0.0,-1.0,NotFound,19.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3384073,-12.0,209469.0,,,,,NotFound,51.0,60.0,Linux,firefox 59.0,24.0,1280x800,match_status:2,T,F,T,T,desktop,Linux x86_64
3396079,-5.0,248758.0,,,-2.0,-25.0,NotFound,19.0,,,chrome 65.0 for android,,,,F,F,T,F,mobile,TA-1025
3387046,-5.0,69246.0,0.0,0.0,0.0,0.0,NotFound,52.0,,,chrome 65.0,,,,F,F,T,F,desktop,
3384081,-11.0,274315.0,0.0,0.0,,,Found,51.0,60.0,Linux,firefox 59.0,24.0,1280x800,match_status:2,T,F,T,T,desktop,Linux x86_64
3384100,-12.0,229721.0,0.0,0.0,,,Found,51.0,60.0,Linux,firefox 59.0,24.0,1280x800,match_status:2,T,F,T,T,desktop,Linux x86_64
3387085,-5.0,17340.0,0.0,0.0,0.0,0.0,NotFound,52.0,-300.0,Windows 10,chrome 65.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3393058,-5.0,166260.0,,,0.0,0.0,NotFound,19.0,-300.0,iOS 11.2.6,mobile safari generic,32.0,2048x1536,match_status:1,T,F,F,F,mobile,iOS Device
3396141,-50.0,260320.0,0.0,0.0,11.0,-100.0,NotFound,19.0,,,chrome 65.0 for android,,,,F,F,T,F,mobile,FRD-L04 Build/HUAWEIFRD-L04
3387131,-20.0,146566.0,,,0.0,-1.0,NotFound,19.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3387135,-20.0,241681.0,,,0.0,-1.0,NotFound,19.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3387111,-20.0,364954.0,,,0.0,-1.0,NotFound,19.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3396152,0.0,1084.0,0.0,0.0,0.0,0.0,Found,,-300.0,Android,chrome 64.0,24.0,1280x720,match_status:2,T,F,T,T,mobile,
3384189,0.0,891.0,0.0,0.0,1.0,0.0,Found,,-300.0,Android,chrome 64.0,24.0,1280x720,match_status:2,T,F,T,T,mobile,
3387189,-5.0,402905.0,0.0,0.0,3.0,0.0,NotFound,52.0,,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3399231,-10.0,919202.0,,,1.0,0.0,NotFound,19.0,,,mobile safari generic,,,,F,F,T,F,mobile,
3402237,-25.0,213414.0,,,0.0,-1.0,NotFound,19.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3402276,-25.0,149771.0,,,0.0,-1.0,NotFound,19.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3384262,-5.0,206571.0,0.0,0.0,0.0,0.0,NotFound,52.0,-300.0,Windows 7,chrome 65.0,24.0,1440x900,match_status:2,T,F,T,F,desktop,Windows
3387237,-5.0,411234.0,,,0.0,0.0,NotFound,19.0,,,chrome 65.0 for android,,,,F,F,T,F,mobile,SM-G531H Build/LMY48B
3390170,-25.0,171132.0,,,0.0,-1.0,NotFound,19.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3402285,-5.0,221890.0,,,2.0,-5.0,NotFound,19.0,-300.0,iOS 11.2.6,mobile safari generic,32.0,1334x750,match_status:1,T,F,F,F,mobile,iOS Device
3387221,-5.0,130543.0,0.0,0.0,0.0,0.0,NotFound,52.0,-300.0,Windows 8.1,ie 11.0 for desktop,24.0,1366x768,match_status:2,T,F,T,T,desktop,Trident/7.0
3387254,-20.0,139157.0,,,0.0,-6.0,NotFound,52.0,,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3387297,-20.0,374834.0,,,0.0,-11.0,NotFound,19.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3396302,-5.0,99543.0,0.0,0.0,1.0,-13.0,NotFound,52.0,,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3399306,-20.0,725673.0,,,0.0,0.0,NotFound,19.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3402334,-10.0,109550.0,,,0.0,0.0,NotFound,19.0,,,chrome 65.0 for android,,,,F,F,T,F,mobile,5017A
3402348,-5.0,594081.0,,,0.0,0.0,NotFound,19.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,Moto C Build/NRD90M.063
3387257,-5.0,325255.0,,,-4.0,-51.0,NotFound,19.0,,,mobile safari generic,,,,F,F,T,F,mobile,
3387264,-20.0,230774.0,,,0.0,-11.0,NotFound,19.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3387266,-20.0,296957.0,,,0.0,-11.0,NotFound,19.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3387334,-5.0,134258.0,0.0,0.0,0.0,-1.0,NotFound,52.0,,,chrome 64.0,,,,F,F,T,F,desktop,
3387307,-25.0,43100.0,,,4.0,-44.0,NotFound,19.0,-480.0,iOS 11.2.1,mobile safari generic,32.0,1334x750,match_status:2,T,F,F,T,mobile,iOS Device
3393334,-5.0,76102.0,0.0,0.0,3.0,0.0,Found,52.0,-300.0,Windows 10,ie 11.0 for tablet,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Trident/7.0
3387340,-5.0,159497.0,,,0.0,-1.0,NotFound,19.0,,,chrome 65.0,,,,F,F,T,F,desktop,
3399360,-5.0,200326.0,,,0.0,0.0,NotFound,19.0,-360.0,iOS 9.3.5,mobile safari generic,32.0,2048x1536,match_status:1,T,F,F,T,mobile,iOS Device
3387306,-5.0,53712.0,,,0.0,0.0,NotFound,19.0,,,firefox 55.0,,,,F,F,T,F,desktop,rv:55.0
3399380,-5.0,370294.0,0.0,0.0,0.0,0.0,Found,19.0,-360.0,iOS 9.3.5,mobile safari generic,32.0,2048x1536,match_status:1,T,F,F,T,mobile,iOS Device
3387314,-5.0,109709.0,0.0,0.0,0.0,-1.0,NotFound,19.0,,,chrome 65.0,,,,F,F,T,F,desktop,
3387385,-5.0,54620.0,0.0,0.0,0.0,-1.0,NotFound,19.0,,,chrome 65.0,,,,F,F,T,F,desktop,
3387353,-5.0,84582.0,0.0,0.0,0.0,-1.0,NotFound,19.0,,,chrome 65.0,,,,F,F,T,F,desktop,
3399336,-5.0,608282.0,0.0,0.0,0.0,0.0,Found,19.0,-360.0,iOS 9.3.5,mobile safari generic,32.0,2048x1536,match_status:1,T,F,F,T,mobile,iOS Device
3402415,-5.0,23284.0,0.0,0.0,1.0,-1.0,Found,52.0,-300.0,Windows 10,chrome 65.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3402390,-5.0,98514.0,0.0,0.0,0.0,-1.0,Found,52.0,-300.0,Windows 10,chrome 65.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
3396374,-5.0,111704.0,,,0.0,0.0,NotFound,19.0,-360.0,iOS 11.2.6,mobile safari generic,32.0,1136x640,match_status:1,T,F,T,F,mobile,iOS Device
3399391,-10.0,343427.0,0.0,0.0,0.0,-1.0,NotFound,19.0,,,chrome 65.0,,,,F,F,T,F,desktop,
3390332,-20.0,470089.0,,,10.0,-26.0,NotFound,19.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3399369,-5.0,140100.0,,,11.0,-5.0,NotFound,52.0,,,ie 11.0 for desktop,,,,F,F,T,T,desktop,rv:11.0
3387396,-5.0,167174.0,0.0,0.0,0.0,0.0,NotFound,52.0,,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3384413,-25.0,172198.0,,,13.0,-26.0,NotFound,19.0,-360.0,iOS 11.2.6,mobile safari generic,32.0,1334x750,match_status:2,T,F,F,F,mobile,iOS Device
3384394,-5.0,496408.0,,,0.0,0.0,NotFound,19.0,,,mobile safari generic,,,,F,F,T,F,mobile,
3387398,-5.0,216328.0,0.0,0.0,0.0,0.0,NotFound,52.0,,,chrome 65.0,,,,F,F,T,F,desktop,
3384432,-10.0,202813.0,,,0.0,-5.0,NotFound,19.0,,,samsung browser 6.4,,,,F,F,T,F,mobile,SAMSUNG
3399484,-5.0,205393.0,,,0.0,0.0,NotFound,52.0,,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3399468,-5.0,336444.0,0.0,0.0,0.0,0.0,NotFound,19.0,,,chrome 64.0 for android,,,,F,F,T,F,mobile,SM-G531H Build/LMY48B
3390393,-5.0,200985.0,,,0.0,0.0,NotFound,19.0,-360.0,iOS 11.2.6,mobile safari generic,32.0,1136x640,match_status:1,T,F,F,T,mobile,iOS Device
3399458,0.0,15028.0,0.0,0.0,0.0,0.0,NotFound,,-300.0,Mac OS X 10_12_6,chrome 65.0,24.0,1280x800,match_status:2,T,F,T,T,desktop,MacOS
3399450,0.0,33964.0,0.0,0.0,0.0,0.0,Found,,-300.0,Mac OS X 10_12_6,chrome 65.0,24.0,1280x800,match_status:2,T,F,T,T,desktop,MacOS
3396429,0.0,4211.0,,,0.0,0.0,NotFound,,-300.0,iOS 10.0.2,mobile safari generic,32.0,2048x1536,match_status:1,T,F,T,T,mobile,iOS Device
3399518,0.0,82880.0,0.0,0.0,0.0,0.0,NotFound,,-300.0,Mac OS X 10_12_6,chrome 65.0,24.0,1280x800,match_status:2,T,F,T,T,desktop,MacOS
3390476,-100.0,281359.0,,,-3.0,-25.0,NotFound,19.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3390453,-100.0,337240.0,,,-3.0,-25.0,NotFound,19.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3399536,-5.0,583238.0,0.0,0.0,0.0,0.0,NotFound,19.0,,,chrome generic,,,,F,F,T,F,desktop,Moto G (4) Build/NPJ25.93-14.7
3387498,-20.0,444606.0,,,-8.0,-55.0,NotFound,19.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3396489,-5.0,107176.0,0.0,0.0,0.0,-1.0,NotFound,19.0,-360.0,Android 7.0,chrome 65.0 for android,24.0,2560x1440,match_status:2,T,F,T,F,mobile,SM-G935V Build/NRD90M
3387473,-100.0,214217.0,,,-3.0,-25.0,NotFound,19.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3390475,-5.0,26996.0,,,0.0,0.0,NotFound,52.0,-480.0,Windows 10,chrome 65.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
3399551,-70.0,361502.0,0.0,0.0,0.0,-10.0,NotFound,52.0,-360.0,,ie 11.0 for desktop,,,,F,T,T,F,desktop,Trident/7.0
3399503,-20.0,637820.0,,,0.0,0.0,NotFound,19.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3387524,0.0,144980.0,,,0.0,0.0,NotFound,,-300.0,Mac OS X 10.11,firefox 57.0,24.0,1280x800,match_status:2,T,F,T,T,desktop,rv:57.0
3402561,-5.0,403056.0,0.0,0.0,0.0,0.0,NotFound,52.0,,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3399578,-5.0,230987.0,1.0,0.0,0.0,0.0,NotFound,52.0,-360.0,,ie 11.0 for tablet,,,,F,T,T,F,desktop,Trident/7.0
3399532,-5.0,82746.0,1.0,0.0,0.0,0.0,NotFound,52.0,-360.0,,ie 11.0 for tablet,,,,F,T,T,F,desktop,Trident/7.0
3387484,-20.0,276419.0,,,0.0,0.0,NotFound,52.0,-360.0,,ie 11.0 for desktop,,,,F,T,T,F,desktop,Trident/7.0
3387533,-5.0,469214.0,,,0.0,0.0,NotFound,52.0,,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3399565,-5.0,117669.0,,,0.0,0.0,NotFound,19.0,-300.0,iOS 11.2.6,mobile safari generic,32.0,2001x1125,match_status:1,T,F,F,T,mobile,iOS Device
3396558,-5.0,230553.0,,,0.0,0.0,NotFound,52.0,-360.0,,ie 11.0 for tablet,,,,F,T,T,F,desktop,Trident/7.0
3390538,-5.0,106917.0,0.0,0.0,0.0,0.0,NotFound,52.0,-360.0,,ie 11.0 for tablet,,,,F,T,T,F,desktop,Trident/7.0
3390495,-5.0,90770.0,,,0.0,0.0,NotFound,19.0,-300.0,iOS 11.2.6,mobile safari generic,32.0,1334x750,match_status:1,T,F,F,T,mobile,iOS Device
3399549,-10.0,188755.0,0.0,0.0,0.0,0.0,NotFound,52.0,,,chrome 64.0,,,,F,F,T,F,desktop,Windows
3402573,-5.0,209501.0,0.0,0.0,0.0,0.0,NotFound,52.0,-360.0,,ie 11.0 for tablet,,,,F,T,T,F,desktop,Trident/7.0
3399627,-20.0,151152.0,,,0.0,0.0,NotFound,52.0,,,chrome 65.0,,,,F,F,T,F,desktop,Windows
3384582,-5.0,19108.0,0.0,0.0,0.0,0.0,Found,52.0,-300.0,Windows 10,chrome 65.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
3396564,-20.0,335568.0,,,,,NotFound,19.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3402536,-5.0,199616.0,,,0.0,0.0,NotFound,19.0,-300.0,iOS 11.0.2,mobile safari generic,32.0,2048x1536,match_status:1,T,F,F,F,mobile,iOS Device
3399611,-20.0,468107.0,,,0.0,0.0,NotFound,19.0,,,mobile safari generic,,,,F,F,F,F,mobile,
3399594,-10.0,273574.0,0.0,0.0,0.0,-18.0,NotFound,52.0,,,chrome 65.0,,,,F,F,T,F,desktop,Windows
