card_key,card1,card2,card3,card4,card5,card6
18309|399.0|150.0|american express|132.0|credit,18309,399.0,150.0,american express,132.0,credit
11503|310.0|150.0|mastercard|224.0|debit,11503,310.0,150.0,mastercard,224.0,debit
22532|555.0|150.0|visa|226.0|debit,22532,555.0,150.0,visa,226.0,debit
11284|555.0|150.0|visa|226.0|debit,11284,555.0,150.0,visa,226.0,debit
12835|555.0|150.0|visa|226.0|debit,12835,555.0,150.0,visa,226.0,debit
18947|174.0|150.0|mastercard||credit,18947,174.0,150.0,mastercard,,credit
14063|543.0|150.0|mastercard|224.0|debit,14063,543.0,150.0,mastercard,224.0,debit
21459|595.0|150.0|mastercard|166.0|debit,21459,595.0,150.0,mastercard,166.0,debit
23294|555.0|185.0|mastercard|224.0|debit,23294,555.0,185.0,mastercard,224.0,debit
17527|490.0|150.0|visa|226.0|debit,17527,490.0,150.0,visa,226.0,debit
14643|321.0|150.0|visa|144.0|credit,14643,321.0,150.0,visa,144.0,credit
10235|588.0|150.0|visa|226.0|credit,10235,588.0,150.0,visa,226.0,credit
14413||150.0|discover|100.0|debit,14413,,150.0,discover,100.0,debit
13288|390.0|150.0|mastercard|224.0|debit,13288,390.0,150.0,mastercard,224.0,debit
19310|555.0|150.0|visa|226.0|credit,19310,555.0,150.0,visa,226.0,credit
14349|555.0|150.0|visa|226.0|credit,14349,555.0,150.0,visa,226.0,credit
23085|512.0|150.0|visa|226.0|debit,23085,512.0,150.0,visa,226.0,debit
22529|555.0|150.0|visa|226.0|debit,22529,555.0,150.0,visa,226.0,debit
14845|141.0|185.0|visa|141.0|credit,14845,141.0,185.0,visa,141.0,credit
10820|268.0|150.0|visa|166.0|debit,10820,268.0,150.0,visa,166.0,debit
14819|555.0|150.0|visa|166.0|debit,14819,555.0,150.0,visa,166.0,debit
23294|555.0|185.0|mastercard|224.0|credit,23294,555.0,185.0,mastercard,224.0,credit
19464|390.0|150.0|mastercard|117.0|debit,19464,390.0,150.0,mastercard,117.0,debit
15300|517.0|150.0|mastercard|224.0|debit,15300,517.0,150.0,mastercard,224.0,debit
21844|154.0|150.0|visa|226.0|credit,21844,154.0,150.0,visa,226.0,credit
10358|555.0|150.0|visa|166.0|debit,10358,555.0,150.0,visa,166.0,debit
18346|399.0|150.0|american express|185.0|credit,18346,399.0,150.0,american express,185.0,credit
10135|555.0|150.0|visa|195.0|debit,10135,555.0,150.0,visa,195.0,debit
10831|532.0|150.0|mastercard|224.0|debit,10831,532.0,150.0,mastercard,224.0,debit
21610|480.0|150.0|mastercard|224.0|debit,21610,480.0,150.0,mastercard,224.0,debit
13416|225.0|150.0|mastercard|224.0|credit,13416,225.0,150.0,mastercard,224.0,credit
13748|555.0|150.0|visa|226.0|debit,13748,555.0,150.0,visa,226.0,debit
21045|555.0|150.0|visa|226.0|credit,21045,555.0,150.0,visa,226.0,credit
16101|271.0|150.0|visa|144.0|credit,16101,271.0,150.0,visa,144.0,credit
11768|571.0|150.0|visa|226.0|debit,11768,571.0,150.0,visa,226.0,debit
22067|555.0|100.0|mastercard|232.0|credit,22067,555.0,100.0,mastercard,232.0,credit
21918|528.0|150.0|visa|226.0|credit,21918,528.0,150.0,visa,226.0,credit
19103|543.0|150.0|mastercard|117.0|debit,19103,543.0,150.0,mastercard,117.0,debit
20794|555.0|150.0|mastercard|166.0|debit,20794,555.0,150.0,mastercard,166.0,debit
12451|555.0|117.0|visa|196.0|debit,12451,555.0,117.0,visa,196.0,debit
12273|555.0|150.0|visa|226.0|debit,12273,555.0,150.0,visa,226.0,debit
12397|555.0|197.0|visa|162.0|credit,12397,555.0,197.0,visa,162.0,credit
19012|555.0|150.0|visa|226.0|credit,19012,555.0,150.0,visa,226.0,credit
16490|529.0|150.0|visa|166.0|debit,16490,529.0,150.0,visa,166.0,debit
20401|555.0|190.0|visa|137.0|credit,20401,555.0,190.0,visa,137.0,credit
22468|533.0|150.0|mastercard|195.0|credit,22468,533.0,150.0,mastercard,195.0,credit
13331|555.0|188.0|visa|226.0|credit,13331,555.0,188.0,visa,226.0,credit
12663|509.0|150.0|visa|195.0|debit,12663,509.0,150.0,visa,195.0,debit
16730|555.0|185.0|mastercard|166.0|debit,16730,555.0,185.0,mastercard,166.0,debit
21445||150.0|visa|226.0|debit,21445,,150.0,visa,226.0,debit
22721|555.0|150.0|visa|166.0|debit,22721,555.0,150.0,visa,166.0,debit
19502|480.0|150.0|mastercard|195.0|debit,19502,480.0,150.0,mastercard,195.0,debit
14502|514.0|150.0|mastercard|224.0|credit,14502,514.0,150.0,mastercard,224.0,credit
21566|555.0|150.0|visa|226.0|debit,21566,555.0,150.0,visa,226.0,debit
15106|383.0|150.0|visa|228.0|credit,15106,383.0,150.0,visa,228.0,credit
20677|555.0|150.0|visa|226.0|credit,20677,555.0,150.0,visa,226.0,credit
22302|533.0|150.0|mastercard|195.0|debit,22302,533.0,150.0,mastercard,195.0,debit
12131|390.0|150.0|mastercard|224.0|debit,12131,390.0,150.0,mastercard,224.0,debit
15577|555.0|150.0|visa|166.0|debit,15577,555.0,150.0,visa,166.0,debit
11370|512.0|150.0|mastercard|117.0|debit,11370,512.0,150.0,mastercard,117.0,debit
18846|555.0|150.0|visa|226.0|credit,18846,555.0,150.0,visa,226.0,credit
14522|302.0|150.0|visa|226.0|debit,14522,302.0,150.0,visa,226.0,debit
14514|143.0|150.0|visa|226.0|debit,14514,143.0,150.0,visa,226.0,debit
16118|192.0|150.0|visa|195.0|debit,16118,192.0,150.0,visa,195.0,debit
20583|111.0|150.0|mastercard|195.0|credit,20583,111.0,150.0,mastercard,195.0,credit
16749||150.0|visa|226.0|debit,16749,,150.0,visa,226.0,debit
22249|555.0|100.0|mastercard|102.0|credit,22249,555.0,100.0,mastercard,102.0,credit
19246|555.0|150.0|visa|226.0|credit,19246,555.0,150.0,visa,226.0,credit
18089|555.0|150.0|visa|226.0|debit,18089,555.0,150.0,visa,226.0,debit
10445|555.0|150.0|visa|166.0|debit,10445,555.0,150.0,visa,166.0,debit
18709|111.0|150.0|mastercard|195.0|credit,18709,111.0,150.0,mastercard,195.0,credit
22364|480.0|150.0|mastercard|195.0|debit,22364,480.0,150.0,mastercard,195.0,debit
16265|302.0|150.0|visa|226.0|debit,16265,302.0,150.0,visa,226.0,debit
21590|480.0|150.0|mastercard|117.0|debit,21590,480.0,150.0,mastercard,117.0,debit
18527|555.0|150.0|visa|226.0|credit,18527,555.0,150.0,visa,226.0,credit
21388|226.0|150.0|mastercard|102.0|credit,21388,226.0,150.0,mastercard,102.0,credit
23362|515.0|119.0|visa|226.0|debit,23362,515.0,119.0,visa,226.0,debit
22459|484.0|150.0|mastercard|102.0|debit,22459,484.0,150.0,mastercard,102.0,debit
17655|529.0|150.0|visa|195.0|debit,17655,529.0,150.0,visa,195.0,debit
22114|555.0|150.0|visa|226.0|debit,22114,555.0,150.0,visa,226.0,debit
21839|555.0|150.0|visa|166.0|debit,21839,555.0,150.0,visa,166.0,debit
13376|429.0|150.0|visa|226.0|debit,13376,429.0,150.0,visa,226.0,debit
12252|399.0|150.0|american express|223.0|credit,12252,399.0,150.0,american express,223.0,credit
22223|555.0|150.0|visa|226.0|debit,22223,555.0,150.0,visa,226.0,debit
14072|555.0|150.0|visa|226.0|debit,14072,555.0,150.0,visa,226.0,debit
11579|555.0|150.0|visa|226.0|debit,11579,555.0,150.0,visa,226.0,debit
22460|555.0|150.0|visa|226.0|credit,22460,555.0,150.0,visa,226.0,credit
22970|520.0|150.0|american express|190.0|credit,22970,520.0,150.0,american express,190.0,credit
11032|174.0|150.0|visa|195.0|debit,11032,174.0,150.0,visa,195.0,debit
18201|555.0|150.0|visa|195.0|debit,18201,555.0,150.0,visa,195.0,debit
17901|555.0|150.0|mastercard|117.0|debit,17901,555.0,150.0,mastercard,117.0,debit
11748|555.0|150.0|visa|226.0|debit,11748,555.0,150.0,visa,226.0,debit
10478|162.0|150.0|visa|226.0|debit,10478,162.0,150.0,visa,226.0,debit
23298|555.0|150.0|visa|195.0|debit,23298,555.0,150.0,visa,195.0,debit
16894|555.0|150.0|visa|226.0|debit,16894,555.0,150.0,visa,226.0,debit
21486|360.0|150.0|visa|226.0|debit,21486,360.0,150.0,visa,226.0,debit
12454|228.0|106.0|visa|195.0|credit,12454,228.0,106.0,visa,195.0,credit
23361|555.0|150.0|visa|226.0|debit,23361,555.0,150.0,visa,226.0,debit
13892|555.0|150.0|visa|226.0|credit,13892,555.0,150.0,visa,226.0,credit
16685|555.0|134.0|visa|226.0|credit,16685,555.0,134.0,visa,226.0,credit
20341|225.0|150.0|mastercard|224.0|debit,20341,225.0,150.0,mastercard,224.0,debit
14285|555.0|150.0|visa|195.0|debit,14285,555.0,150.0,visa,195.0,debit
10058||150.0|visa|226.0|credit,10058,,150.0,visa,226.0,credit
16592|555.0|143.0|mastercard|224.0|debit,16592,555.0,143.0,mastercard,224.0,debit
16706|555.0|197.0|visa|226.0|credit,16706,555.0,197.0,visa,226.0,credit
22835|555.0|146.0|visa|137.0|credit,22835,555.0,146.0,visa,137.0,credit
22975|543.0|150.0|mastercard|224.0|credit,22975,543.0,150.0,mastercard,224.0,credit
21939|213.0|111.0|mastercard|166.0|debit,21939,213.0,111.0,mastercard,166.0,debit
20309|555.0|150.0|visa|226.0|debit,20309,555.0,150.0,visa,226.0,debit
12591|555.0|150.0|visa|226.0|debit,12591,555.0,150.0,visa,226.0,debit
18535|555.0|150.0|mastercard|102.0|credit,18535,555.0,150.0,mastercard,102.0,credit
17348|161.0|150.0|mastercard|190.0|credit,17348,161.0,150.0,mastercard,190.0,credit
14589|390.0|150.0|mastercard|224.0|debit,14589,390.0,150.0,mastercard,224.0,debit
12116|555.0|204.0|visa|226.0|credit,12116,555.0,204.0,visa,226.0,credit
14994|555.0|119.0|mastercard|224.0|credit,14994,555.0,119.0,mastercard,224.0,credit
15559|555.0|164.0|visa|226.0|credit,15559,555.0,164.0,visa,226.0,credit
15681|555.0|141.0|visa|226.0|debit,15681,555.0,141.0,visa,226.0,debit
22141|532.0|150.0|mastercard|166.0|debit,22141,532.0,150.0,mastercard,166.0,debit
16636|555.0|100.0|mastercard|102.0|credit,16636,555.0,100.0,mastercard,102.0,credit
20576|555.0|150.0|visa|226.0|debit,20576,555.0,150.0,visa,226.0,debit
21927|575.0|150.0|visa|226.0|debit,21927,575.0,150.0,visa,226.0,debit
16498|350.0|150.0|visa|195.0|debit,16498,350.0,150.0,visa,195.0,debit
18297|120.0|203.0|mastercard||credit,18297,120.0,203.0,mastercard,,credit
11267|555.0|150.0|visa||debit,11267,555.0,150.0,visa,,debit
20539|427.0|150.0|mastercard|219.0|credit,20539,427.0,150.0,mastercard,219.0,credit
16284|399.0|150.0|american express|137.0|credit,16284,399.0,150.0,american express,137.0,credit
16477|310.0|150.0|mastercard|224.0|debit,16477,310.0,150.0,mastercard,224.0,debit
22719|555.0|150.0|visa|226.0|credit,22719,555.0,150.0,visa,226.0,credit
21337|555.0|147.0|visa|226.0|credit,21337,555.0,147.0,visa,226.0,credit
13944|555.0|150.0|visa|226.0|debit,13944,555.0,150.0,visa,226.0,debit
19951|310.0|150.0|mastercard|195.0|debit,19951,310.0,150.0,mastercard,195.0,debit
15878|555.0|150.0|visa|226.0|debit,15878,555.0,150.0,visa,226.0,debit
12790|321.0|150.0|visa|226.0|debit,12790,321.0,150.0,visa,226.0,debit
17133|555.0|100.0|visa|102.0|credit,17133,555.0,100.0,visa,102.0,credit
21274|555.0|150.0|visa|226.0|credit,21274,555.0,150.0,visa,226.0,credit
14847|583.0|150.0|visa|226.0|credit,14847,583.0,150.0,visa,226.0,credit
17598|555.0|150.0|visa|226.0|credit,17598,555.0,150.0,visa,226.0,credit
22420|555.0|146.0|mastercard|224.0|credit,22420,555.0,146.0,mastercard,224.0,credit
12535|369.0|150.0|mastercard|224.0|debit,12535,369.0,150.0,mastercard,224.0,debit
18418|399.0|150.0|american express|145.0|credit,18418,399.0,150.0,american express,145.0,credit
19506||146.0|visa||credit,19506,,146.0,visa,,credit
15735|555.0|141.0|mastercard|158.0|debit,15735,555.0,141.0,mastercard,158.0,debit
17479|554.0|150.0|visa|226.0|debit,17479,554.0,150.0,visa,226.0,debit
13464|555.0|150.0|visa|226.0|credit,13464,555.0,150.0,visa,226.0,credit
17706|555.0|119.0|visa|226.0|credit,17706,555.0,119.0,visa,226.0,credit
18184|516.0|150.0|mastercard|224.0|debit,18184,516.0,150.0,mastercard,224.0,debit
11312|443.0|150.0|mastercard|224.0|credit,11312,443.0,150.0,mastercard,224.0,credit
11975|555.0|146.0|visa|166.0|debit,11975,555.0,146.0,visa,166.0,debit
15314|555.0|142.0|visa|162.0|credit,15314,555.0,142.0,visa,162.0,credit
17840|555.0|119.0|mastercard|224.0|credit,17840,555.0,119.0,mastercard,224.0,credit
22493|127.0|150.0|mastercard|117.0|debit,22493,127.0,150.0,mastercard,117.0,debit
20133|555.0|150.0|mastercard|224.0|debit,20133,555.0,150.0,mastercard,224.0,debit
19945|555.0|197.0|mastercard|224.0|credit,19945,555.0,197.0,mastercard,224.0,credit
22990|555.0|150.0|mastercard|224.0|debit,22990,555.0,150.0,mastercard,224.0,debit
21787|555.0|121.0|mastercard|102.0|credit,21787,555.0,121.0,mastercard,102.0,credit
18425|555.0|150.0|visa|226.0|debit,18425,555.0,150.0,visa,226.0,debit
19789|555.0|150.0|visa|226.0|credit,19789,555.0,150.0,visa,226.0,credit
18317|555.0|150.0|visa|226.0|debit,18317,555.0,150.0,visa,226.0,debit
19123|225.0|150.0|mastercard|117.0|debit,19123,225.0,150.0,mastercard,117.0,debit
21370|225.0|150.0|mastercard|224.0|debit,21370,225.0,150.0,mastercard,224.0,debit
11729|555.0|150.0|visa|195.0|debit,11729,555.0,150.0,visa,195.0,debit
23447|555.0|150.0|visa|169.0|credit,23447,555.0,150.0,visa,169.0,credit
19254|555.0|117.0|mastercard|166.0|debit,19254,555.0,117.0,mastercard,166.0,debit
17318|555.0|150.0|visa|226.0|debit,17318,555.0,150.0,visa,226.0,debit
11079|310.0|150.0|mastercard|224.0|debit,11079,310.0,150.0,mastercard,224.0,debit
16209|490.0|150.0|visa|226.0|debit,16209,490.0,150.0,visa,226.0,debit
14911|162.0|150.0|visa|226.0|debit,14911,162.0,150.0,visa,226.0,debit
21575|209.0|150.0|mastercard|195.0|debit,21575,209.0,150.0,mastercard,195.0,debit
22004|321.0|150.0|visa|226.0|debit,22004,321.0,150.0,visa,226.0,debit
11815|555.0|150.0|visa|226.0|debit,11815,555.0,150.0,visa,226.0,debit
11742||150.0|visa|226.0|debit,11742,,150.0,visa,226.0,debit
13928|555.0|190.0|visa|138.0|debit,13928,555.0,190.0,visa,138.0,debit
18682|447.0|150.0|visa|226.0|debit,18682,447.0,150.0,visa,226.0,debit
11344|480.0|150.0|mastercard|117.0|debit,11344,480.0,150.0,mastercard,117.0,debit
14563|555.0|153.0|visa|137.0|credit,14563,555.0,153.0,visa,137.0,credit
22439|543.0|150.0|mastercard|224.0|debit,22439,543.0,150.0,mastercard,224.0,debit
16863|555.0|150.0|visa|226.0|debit,16863,555.0,150.0,visa,226.0,debit
18141|174.0|150.0|visa|226.0|debit,18141,174.0,150.0,visa,226.0,debit
19892|480.0|150.0|mastercard|224.0|debit,19892,480.0,150.0,mastercard,224.0,debit
15798|555.0|150.0|visa|226.0|debit,15798,555.0,150.0,visa,226.0,debit
20117|555.0|215.0|mastercard|101.0|debit,20117,555.0,215.0,mastercard,101.0,debit
14037|399.0|150.0|american express|223.0|credit,14037,399.0,150.0,american express,223.0,credit
21884|480.0|150.0|mastercard|117.0|debit,21884,480.0,150.0,mastercard,117.0,debit
22245|555.0|150.0|visa|226.0|credit,22245,555.0,150.0,visa,226.0,credit
19505|555.0|162.0|visa|226.0|debit,19505,555.0,162.0,visa,226.0,debit
23157|310.0|150.0|mastercard|224.0|debit,23157,310.0,150.0,mastercard,224.0,debit
18001|459.0|185.0|visa|226.0|credit,18001,459.0,185.0,visa,226.0,credit
18845|555.0|229.0|visa|226.0|credit,18845,555.0,229.0,visa,226.0,credit
11350|554.0|150.0|visa|226.0|credit,11350,554.0,150.0,visa,226.0,credit
17126|555.0|150.0|visa|226.0|debit,17126,555.0,150.0,visa,226.0,debit
14772|555.0|150.0|visa|226.0|credit,14772,555.0,150.0,visa,226.0,credit
13126||150.0|visa|226.0|credit,13126,,150.0,visa,226.0,credit
21104|583.0|150.0|visa|226.0|credit,21104,583.0,150.0,visa,226.0,credit
11162|555.0|150.0|visa|226.0|debit,11162,555.0,150.0,visa,226.0,debit
11968|543.0|150.0|mastercard|224.0|debit,11968,543.0,150.0,mastercard,224.0,debit
23300|555.0|150.0|visa|195.0|debit,23300,555.0,150.0,visa,195.0,debit
11889|111.0|150.0|visa|195.0|debit,11889,111.0,150.0,visa,195.0,debit
20516|555.0|150.0|visa|226.0|debit,20516,555.0,150.0,visa,226.0,debit
21660|555.0|150.0|visa|226.0|debit,21660,555.0,150.0,visa,226.0,debit
17455||150.0|visa|226.0|debit,17455,,150.0,visa,226.0,debit
19059|555.0|150.0|visa|226.0|debit,19059,555.0,150.0,visa,226.0,debit
16317|555.0|135.0|visa|195.0|credit,16317,555.0,135.0,visa,195.0,credit
13735|369.0|150.0|mastercard|117.0|debit,13735,369.0,150.0,mastercard,117.0,debit
10537|134.0|131.0|visa|226.0|credit,10537,134.0,131.0,visa,226.0,credit
16041|555.0|146.0|mastercard|224.0|credit,16041,555.0,146.0,mastercard,224.0,credit
23372|351.0|106.0|visa|137.0|debit,23372,351.0,106.0,visa,137.0,debit
21305|543.0|150.0|mastercard|224.0|debit,21305,543.0,150.0,mastercard,224.0,debit
17181|555.0|150.0|visa|226.0|credit,17181,555.0,150.0,visa,226.0,credit
12147|580.0|106.0|visa|226.0|debit,12147,580.0,106.0,visa,226.0,debit
11407|310.0|150.0|mastercard|195.0|debit,11407,310.0,150.0,mastercard,195.0,debit
23340|555.0|150.0|mastercard|195.0|credit,23340,555.0,150.0,mastercard,195.0,credit
11217|555.0|150.0|visa|226.0|credit,11217,555.0,150.0,visa,226.0,credit
13111|225.0|150.0|mastercard|224.0|debit,13111,225.0,150.0,mastercard,224.0,debit
20194|420.0|150.0|mastercard|224.0|debit,20194,420.0,150.0,mastercard,224.0,debit
21708|555.0|150.0|visa|226.0|debit,21708,555.0,150.0,visa,226.0,debit
13727|555.0|150.0|visa|226.0|debit,13727,555.0,150.0,visa,226.0,debit
16836|555.0|150.0|visa|226.0|credit,16836,555.0,150.0,visa,226.0,credit
17800|555.0|150.0|visa|226.0|debit,17800,555.0,150.0,visa,226.0,debit
14439|138.0|200.0|visa|226.0|debit,14439,138.0,200.0,visa,226.0,debit
23213|321.0|150.0|visa|226.0|debit,23213,321.0,150.0,visa,226.0,debit
15858|555.0|150.0|visa|226.0|credit,15858,555.0,150.0,visa,226.0,credit
11866|369.0|150.0|mastercard|117.0|debit,11866,369.0,150.0,mastercard,117.0,debit
10395|555.0|150.0|visa|226.0|credit,10395,555.0,150.0,visa,226.0,credit
12824|555.0|106.0|visa|138.0|debit,12824,555.0,106.0,visa,138.0,debit
19737|555.0|150.0|visa|226.0|debit,19737,555.0,150.0,visa,226.0,debit
19581|210.0|150.0|visa|226.0|credit,19581,210.0,150.0,visa,226.0,credit
17563|555.0|150.0|visa|226.0|debit,17563,555.0,150.0,visa,226.0,debit
15773|555.0|150.0|visa|226.0|debit,15773,555.0,150.0,visa,226.0,debit
20971|517.0|150.0|mastercard|195.0|debit,20971,517.0,150.0,mastercard,195.0,debit
18372||150.0|visa|226.0|credit,18372,,150.0,visa,226.0,credit
15218|555.0|150.0|visa|226.0|debit,15218,555.0,150.0,visa,226.0,debit
13327|555.0|146.0|visa|166.0|debit,13327,555.0,146.0,visa,166.0,debit
19244|275.0|150.0|mastercard|224.0|debit,19244,275.0,150.0,mastercard,224.0,debit
12838|224.0|106.0|mastercard|195.0|credit,12838,224.0,106.0,mastercard,195.0,credit
11915|555.0|161.0|mastercard|224.0|credit,11915,555.0,161.0,mastercard,224.0,credit
12280|305.0|106.0|mastercard|224.0|credit,12280,305.0,106.0,mastercard,224.0,credit
15812|555.0|223.0|visa|102.0|credit,15812,555.0,223.0,visa,102.0,credit
10776|555.0|100.0|mastercard|102.0|credit,10776,555.0,100.0,mastercard,102.0,credit
13030|321.0|150.0|visa|195.0|debit,13030,321.0,150.0,visa,195.0,debit
19702|555.0|198.0|visa|147.0|credit,19702,555.0,198.0,visa,147.0,credit
20630|118.0|185.0|visa|228.0|credit,20630,118.0,185.0,visa,228.0,credit
10312|555.0|150.0|visa|226.0|debit,10312,555.0,150.0,visa,226.0,debit
13373|555.0|160.0|visa|102.0|credit,13373,555.0,160.0,visa,102.0,credit
16958|353.0|150.0|mastercard|102.0|credit,16958,353.0,150.0,mastercard,102.0,credit
19334|321.0|150.0|visa|226.0|debit,19334,321.0,150.0,visa,226.0,debit
15508|555.0|150.0|visa|226.0|debit,15508,555.0,150.0,visa,226.0,debit
17737|321.0|150.0|visa|195.0|debit,17737,321.0,150.0,visa,195.0,debit
21435|543.0|150.0|mastercard|117.0|debit,21435,543.0,150.0,mastercard,117.0,debit
12770|555.0|150.0|mastercard|224.0|debit,12770,555.0,150.0,mastercard,224.0,debit
20910|545.0|185.0|visa|226.0|credit,20910,545.0,185.0,visa,226.0,credit
20979|360.0|150.0|mastercard|166.0|debit,20979,360.0,150.0,mastercard,166.0,debit
15863|555.0|150.0|visa|226.0|debit,15863,555.0,150.0,visa,226.0,debit
22175|555.0|213.0|visa|226.0|credit,22175,555.0,213.0,visa,226.0,credit
12742|555.0|150.0|visa|226.0|debit,12742,555.0,150.0,visa,226.0,debit
23414|368.0|102.0|mastercard|224.0|credit,23414,368.0,102.0,mastercard,224.0,credit
12259|543.0|150.0|mastercard|224.0|debit,12259,543.0,150.0,mastercard,224.0,debit
11818|555.0|197.0|visa|137.0|credit,11818,555.0,197.0,visa,137.0,credit
20711|310.0|150.0|mastercard|224.0|debit,20711,310.0,150.0,mastercard,224.0,debit
19327|555.0|150.0|visa|162.0|credit,19327,555.0,150.0,visa,162.0,credit
18545|512.0|150.0|visa|226.0|debit,18545,512.0,150.0,visa,226.0,debit
21946|555.0|119.0|visa|162.0|credit,21946,555.0,119.0,visa,162.0,credit
19457|310.0|150.0|mastercard|117.0|debit,19457,310.0,150.0,mastercard,117.0,debit
13558|192.0|150.0|visa|226.0|debit,13558,192.0,150.0,visa,226.0,debit
19969|555.0|150.0|visa|226.0|credit,19969,555.0,150.0,visa,226.0,credit
17876|555.0|229.0|visa|195.0|credit,17876,555.0,229.0,visa,195.0,credit
10428|480.0|150.0|mastercard|195.0|credit,10428,480.0,150.0,mastercard,195.0,credit
18068|555.0|150.0|visa|226.0|credit,18068,555.0,150.0,visa,226.0,credit
13200||150.0|visa|138.0|debit,13200,,150.0,visa,138.0,debit
12622||150.0|visa|226.0|debit,12622,,150.0,visa,226.0,debit
12919|308.0|150.0|mastercard|182.0|debit,12919,308.0,150.0,mastercard,182.0,debit
14211|486.0|143.0|mastercard|195.0|debit,14211,486.0,143.0,mastercard,195.0,debit
20463|555.0|119.0|mastercard|102.0|credit,20463,555.0,119.0,mastercard,102.0,credit
18348|555.0|134.0|visa|226.0|credit,18348,555.0,134.0,visa,226.0,credit
19329|555.0|146.0|visa|137.0|credit,19329,555.0,146.0,visa,137.0,credit
18359|555.0|150.0|mastercard|182.0|debit,18359,555.0,150.0,mastercard,182.0,debit
19785|237.0|150.0|mastercard|166.0|debit,19785,237.0,150.0,mastercard,166.0,debit
15098|555.0|150.0|visa|226.0|debit,15098,555.0,150.0,visa,226.0,debit
20361|390.0|150.0|mastercard|224.0|debit,20361,390.0,150.0,mastercard,224.0,debit
15477||150.0|visa|144.0|credit,15477,,150.0,visa,144.0,credit
12330|569.0|117.0|mastercard|224.0|credit,12330,569.0,117.0,mastercard,224.0,credit
19654||141.0|mastercard||debit,19654,,141.0,mastercard,,debit
10087|170.0|150.0|mastercard|102.0|credit,10087,170.0,150.0,mastercard,102.0,credit
18749|366.0|162.0|mastercard|224.0|debit,18749,366.0,162.0,mastercard,224.0,debit
21375|555.0|150.0|visa|226.0|debit,21375,555.0,150.0,visa,226.0,debit
11900|553.0|150.0|visa||credit,11900,553.0,150.0,visa,,credit
15528|555.0|150.0|visa|226.0|debit,15528,555.0,150.0,visa,226.0,debit
13127|555.0|131.0|mastercard|230.0|credit,13127,555.0,131.0,mastercard,230.0,credit
14960|555.0|126.0|visa|137.0|credit,14960,555.0,126.0,visa,137.0,credit
12230|555.0|150.0|mastercard|117.0|debit,12230,555.0,150.0,mastercard,117.0,debit
22207|555.0|150.0|visa|226.0|debit,22207,555.0,150.0,visa,226.0,debit
20532|225.0|150.0|mastercard|117.0|debit,20532,225.0,150.0,mastercard,117.0,debit
13501|517.0|150.0|mastercard|224.0|debit,13501,517.0,150.0,mastercard,224.0,debit
18302|555.0|214.0|mastercard|219.0|credit,18302,555.0,214.0,mastercard,219.0,credit
18890||150.0|visa|137.0|credit,18890,,150.0,visa,137.0,credit
21578|555.0|150.0|visa|226.0|debit,21578,555.0,150.0,visa,226.0,debit
16396|555.0|100.0|mastercard|137.0|credit,16396,555.0,100.0,mastercard,137.0,credit
20750|555.0|150.0|visa|226.0|debit,20750,555.0,150.0,visa,226.0,debit
20365|580.0|106.0|visa|147.0|debit,20365,580.0,106.0,visa,147.0,debit
21227|555.0|150.0|visa|226.0|debit,21227,555.0,150.0,visa,226.0,debit
15475|543.0|150.0|mastercard|224.0|debit,15475,543.0,150.0,mastercard,224.0,debit
21621|555.0|150.0|visa|226.0|debit,21621,555.0,150.0,visa,226.0,debit
21908|321.0|150.0|visa|226.0|debit,21908,321.0,150.0,visa,226.0,debit
18078|555.0|150.0|visa|226.0|credit,18078,555.0,150.0,visa,226.0,credit
11661|302.0|150.0|visa|226.0|debit,11661,302.0,150.0,visa,226.0,debit
18987|555.0|150.0|visa|226.0|credit,18987,555.0,150.0,visa,226.0,credit
18606|554.0|150.0|visa|226.0|debit,18606,554.0,150.0,visa,226.0,debit
13348|390.0|150.0|mastercard|224.0|debit,13348,390.0,150.0,mastercard,224.0,debit
16851|555.0|150.0|visa|226.0|debit,16851,555.0,150.0,visa,226.0,debit
17098|543.0|150.0|mastercard|224.0|debit,17098,543.0,150.0,mastercard,224.0,debit
14830|555.0|137.0|visa|226.0|debit,14830,555.0,137.0,visa,226.0,debit
18216|393.0|150.0|mastercard|102.0|credit,18216,393.0,150.0,mastercard,102.0,credit
12887|555.0|117.0|mastercard|224.0|debit,12887,555.0,117.0,mastercard,224.0,debit
10275|127.0|150.0|mastercard|224.0|debit,10275,127.0,150.0,mastercard,224.0,debit
12582|520.0|150.0|american express|143.0|credit,12582,520.0,150.0,american express,143.0,credit
18185|310.0|150.0|mastercard|224.0|debit,18185,310.0,150.0,mastercard,224.0,debit
11849|406.0|117.0|mastercard|166.0|debit,11849,406.0,117.0,mastercard,166.0,debit
22820|512.0|150.0|visa|226.0|debit,22820,512.0,150.0,visa,226.0,debit
17552|555.0|150.0|visa|226.0|credit,17552,555.0,150.0,visa,226.0,credit
18354|367.0|150.0|mastercard|117.0|debit,18354,367.0,150.0,mastercard,117.0,debit
17872|302.0|150.0|visa|226.0|debit,17872,302.0,150.0,visa,226.0,debit
10454|310.0|150.0|mastercard|224.0|debit,10454,310.0,150.0,mastercard,224.0,debit
10806|310.0|150.0|mastercard|224.0|debit,10806,310.0,150.0,mastercard,224.0,debit
21758|180.0|150.0|mastercard|195.0|debit,21758,180.0,150.0,mastercard,195.0,debit
13860|438.0|106.0|visa|195.0|debit,13860,438.0,106.0,visa,195.0,debit
